tenure,InternetService_Fiber optic,Contract_Two year,PaymentMethod_Electronic check,OnlineBackup_No internet service,TechSupport_No internet service,StreamingMovies_No internet service,DeviceProtection_No internet service,StreamingTV_No internet service,InternetService_No,OnlineSecurity_No internet service,TotalCharges,MonthlyCharges,PaperlessBilling,Churn
10,False,False,True,True,True,True,True,True,True,True,226.55,24.0,1,0
68,True,False,False,False,False,False,False,False,False,False,7110.75,101.35,0,0
54,True,False,True,False,False,False,False,False,False,False,5440.9,100.1,1,1
4,False,False,False,False,False,False,False,False,False,False,235.1,56.5,0,1
52,False,False,False,False,False,False,False,False,False,False,1958.95,35.45,0,0
1,True,False,True,False,False,False,False,False,False,False,85.0,85.0,1,1
70,False,False,False,False,False,False,False,False,False,False,5528.9,79.4,0,0
43,False,False,False,False,False,False,False,False,False,False,1463.7,35.2,1,0
52,False,True,False,True,True,True,True,True,True,True,1025.05,19.65,0,0
12,False,True,False,False,False,False,False,False,False,False,552.1,49.85,0,0
56,False,False,False,False,False,False,False,False,False,False,3815.4,68.75,0,0
0,False,True,False,False,False,False,False,False,False,False,61.9,61.9,1,0
42,True,False,True,False,False,False,False,False,False,False,3313.4,79.9,0,0
22,True,False,False,False,False,False,False,False,False,False,1938.9,89.75,1,0
51,False,False,True,False,False,False,False,False,False,False,3014.65,59.3,0,1
27,False,False,False,True,True,True,True,True,True,True,460.25,19.4,1,0
51,True,False,False,False,False,False,False,False,False,False,4839.15,93.65,1,0
4,False,False,True,False,False,False,False,False,False,False,184.4,49.4,1,1
1,False,False,False,True,True,True,True,True,True,True,19.9,19.9,1,0
35,False,False,False,False,False,False,False,False,False,False,2010.55,55.0,0,1
71,False,False,False,False,False,False,False,False,False,False,5139.65,72.9,1,0
1,True,False,True,False,False,False,False,False,False,False,69.2,69.2,1,1
69,False,True,False,True,True,True,True,True,True,True,1673.4,25.6,1,0
14,False,False,False,True,True,True,True,True,True,True,309.35,19.75,0,0
57,False,False,True,False,False,False,False,False,False,False,3171.6,55.7,0,0
72,True,True,False,False,False,False,False,False,False,False,8670.1,117.5,0,0
48,False,True,False,True,True,True,True,True,True,True,916.0,19.85,0,0
4,True,False,False,False,False,False,False,False,False,False,299.75,78.9,1,0
31,False,False,True,True,True,True,True,True,True,True,702.05,20.65,1,0
38,False,False,False,False,False,False,False,False,False,False,2354.8,62.3,1,1
37,True,False,True,False,False,False,False,False,False,False,3473.4,92.5,1,1
1,False,False,False,True,True,True,True,True,True,True,19.65,19.65,0,0
57,False,True,False,False,False,False,False,False,False,False,4438.2,79.75,1,0
62,False,True,False,False,False,False,False,False,False,False,4819.75,79.95,1,0
3,False,False,True,False,False,False,False,False,False,False,92.25,29.9,1,0
72,False,True,False,True,True,True,True,True,True,True,1567.0,19.75,1,0
29,False,False,False,False,False,False,False,False,False,False,1242.45,45.0,1,0
13,False,False,False,False,False,False,False,False,False,False,559.2,44.8,0,0
3,True,False,True,False,False,False,False,False,False,False,220.1,69.65,0,1
11,False,False,True,False,False,False,False,False,False,False,531.15,51.1,0,0
21,False,True,False,False,False,False,False,False,False,False,1183.2,53.15,0,0
19,False,False,False,True,True,True,True,True,True,True,465.85,24.7,0,0
61,True,True,False,False,False,False,False,False,False,False,6876.05,111.6,1,1
11,False,False,False,False,False,False,False,False,False,False,501.0,48.55,0,1
35,True,False,True,False,False,False,False,False,False,False,3782.4,109.95,1,0
25,False,False,False,True,True,True,True,True,True,True,460.2,20.8,0,0
1,False,False,False,True,True,True,True,True,True,True,20.2,20.2,1,1
67,False,True,False,True,True,True,True,True,True,True,1790.35,25.6,1,0
19,False,False,True,False,False,False,False,False,False,False,733.35,39.65,1,1
56,False,False,True,True,True,True,True,True,True,True,1334.0,24.9,0,1
72,True,True,False,False,False,False,False,False,False,False,7767.25,108.4,1,0
43,False,True,False,True,True,True,True,True,True,True,876.15,19.55,0,0
55,True,False,True,False,False,False,False,False,False,False,4600.95,85.1,1,0
2,False,False,False,False,False,False,False,False,False,False,113.55,56.7,0,1
27,True,False,False,False,False,False,False,False,False,False,1793.25,69.05,1,0
13,True,False,False,False,False,False,False,False,False,False,886.7,70.15,1,0
70,True,True,False,False,False,False,False,False,False,False,7737.55,111.15,1,0
14,True,False,False,False,False,False,False,False,False,False,1348.9,105.95,0,1
19,True,False,False,False,False,False,False,False,False,False,1686.85,89.35,1,0
20,True,False,False,False,False,False,False,False,False,False,1879.25,89.1,1,0
43,True,False,False,False,False,False,False,False,False,False,4013.8,91.25,1,0
5,True,False,False,False,False,False,False,False,False,False,434.5,90.35,1,0
70,True,False,False,False,False,False,False,False,False,False,7195.35,105.55,1,0
40,False,True,False,True,True,True,True,True,True,True,780.1,19.1,0,0
6,False,True,False,True,True,True,True,True,True,True,107.6,20.4,1,0
39,True,True,True,False,False,False,False,False,False,False,3801.7,100.45,1,0
4,True,False,True,False,False,False,False,False,False,False,308.7,74.95,0,1
15,False,False,True,False,False,False,False,False,False,False,438.25,29.7,1,1
1,False,False,True,False,False,False,False,False,False,False,50.35,50.35,1,1
45,True,False,False,False,False,False,False,False,False,False,3778.1,85.7,1,0
64,False,True,True,False,False,False,False,False,False,False,3147.5,47.85,0,1
57,True,False,False,False,False,False,False,False,False,False,5438.95,94.0,0,0
72,False,True,False,False,False,False,False,False,False,False,5102.35,69.85,0,0
1,True,False,True,False,False,False,False,False,False,False,70.3,70.3,1,1
72,False,True,False,True,True,True,True,True,True,True,1872.2,25.85,0,0
3,False,True,False,False,False,False,False,False,False,False,213.35,71.1,0,0
55,True,False,True,False,False,False,False,False,False,False,5617.75,98.8,1,1
59,True,False,True,False,False,False,False,False,False,False,5386.5,93.35,0,0
18,True,False,False,False,False,False,False,False,False,False,1776.95,99.85,1,1
32,True,False,False,False,False,False,False,False,False,False,2483.05,80.3,1,1
4,False,False,False,False,False,False,False,False,False,False,235.65,50.55,1,0
66,True,False,False,False,False,False,False,False,False,False,5224.35,80.45,1,1
27,True,False,True,False,False,False,False,False,False,False,2272.8,81.3,1,0
4,False,False,False,True,True,True,True,True,True,True,83.75,20.7,1,0
60,False,False,False,False,False,False,False,False,False,False,4663.4,79.05,1,0
8,False,True,False,True,True,True,True,True,True,True,201.7,19.05,0,0
8,False,True,False,True,True,True,True,True,True,True,125.0,19.6,0,0
35,False,True,False,True,True,True,True,True,True,True,684.4,20.2,1,0
7,True,False,True,False,False,False,False,False,False,False,620.35,86.8,1,1
53,False,True,False,True,True,True,True,True,True,True,1146.05,20.9,0,0
18,True,False,False,False,False,False,False,False,False,False,1806.35,103.6,1,0
15,False,True,False,False,False,False,False,False,False,False,603.0,38.8,1,0
67,True,False,False,False,False,False,False,False,False,False,5798.3,88.4,1,0
6,True,False,True,False,False,False,False,False,False,False,519.15,84.2,1,1
6,True,False,True,False,False,False,False,False,False,False,497.6,79.7,1,0
13,True,False,False,False,False,False,False,False,False,False,1301.7,99.0,1,1
11,True,False,True,False,False,False,False,False,False,False,1129.75,100.75,1,1
1,False,False,False,True,True,True,True,True,True,True,19.3,19.3,1,0
5,False,False,False,False,False,False,False,False,False,False,266.95,55.75,1,0
13,False,False,False,True,True,True,True,True,True,True,257.0,19.95,1,0
9,True,False,False,False,False,False,False,False,False,False,865.8,91.75,0,1
29,True,False,False,False,False,False,False,False,False,False,2623.65,89.65,0,0
1,False,False,False,False,False,False,False,False,False,False,45.85,45.85,1,0
1,True,False,False,False,False,False,False,False,False,False,79.55,79.55,1,1
18,False,False,False,False,False,False,False,False,False,False,1082.8,55.95,0,0
2,False,False,False,False,False,False,False,False,False,False,147.8,69.0,0,0
30,True,False,False,False,False,False,False,False,False,False,2570.2,83.55,1,0
66,False,True,False,False,False,False,False,False,False,False,4378.9,65.7,0,0
38,True,True,False,False,False,False,False,False,False,False,3616.25,94.9,1,0
44,False,False,False,False,False,False,False,False,False,False,2924.05,61.9,1,0
54,True,False,True,False,False,False,False,False,False,False,6014.85,111.1,0,1
2,False,False,False,True,True,True,True,True,True,True,32.7,20.0,0,0
42,False,False,False,False,False,False,False,False,False,False,2882.25,67.7,1,0
58,False,True,False,True,True,True,True,True,True,True,1509.9,25.15,0,0
58,True,False,True,False,False,False,False,False,False,False,5305.05,92.85,1,0
25,True,False,True,False,False,False,False,False,False,False,2368.4,89.1,1,1
71,True,True,False,False,False,False,False,False,False,False,7985.9,111.3,0,0
37,True,False,False,False,False,False,False,False,False,False,3545.35,101.9,1,1
14,True,False,True,False,False,False,False,False,False,False,1301.0,91.65,1,1
4,True,False,True,False,False,False,False,False,False,False,372.45,88.85,1,1
48,False,False,False,False,False,False,False,False,False,False,2985.25,60.6,1,0
3,False,False,True,False,False,False,False,False,False,False,77.75,25.3,0,1
8,False,True,False,False,False,False,False,False,False,False,564.35,65.5,0,0
1,True,False,True,False,False,False,False,False,False,False,95.45,95.45,1,1
67,False,True,False,True,True,True,True,True,True,True,1311.75,19.95,0,0
13,True,False,True,False,False,False,False,False,False,False,1135.7,91.1,1,1
45,False,False,False,False,False,False,False,False,False,False,2319.8,54.15,1,1
49,True,False,False,False,False,False,False,False,False,False,3720.35,74.6,1,0
52,True,False,False,False,False,False,False,False,False,False,5025.8,94.6,0,0
63,True,False,False,False,False,False,False,False,False,False,5224.5,81.15,1,0
68,False,True,False,False,False,False,False,False,False,False,6185.8,89.05,1,0
31,False,False,False,False,False,False,False,False,False,False,1498.55,49.2,1,0
64,False,True,False,True,True,True,True,True,True,True,1208.6,19.45,0,0
62,True,False,True,False,False,False,False,False,False,False,6613.65,104.3,1,0
1,True,False,False,False,False,False,False,False,False,False,69.7,69.7,0,1
6,True,False,True,False,False,False,False,False,False,False,573.3,89.5,1,1
21,True,False,True,False,False,False,False,False,False,False,1818.9,86.05,1,0
72,False,True,False,True,True,True,True,True,True,True,1787.35,25.2,0,0
32,False,False,True,False,False,False,False,False,False,False,1051.05,35.15,1,0
71,True,False,False,False,False,False,False,False,False,False,7181.25,99.65,1,0
34,True,False,False,False,False,False,False,False,False,False,3688.6,105.35,1,0
3,False,False,True,False,False,False,False,False,False,False,99.75,35.15,1,1
12,True,False,False,False,False,False,False,False,False,False,871.4,73.75,1,1
8,True,False,True,False,False,False,False,False,False,False,780.5,101.35,0,1
35,False,True,False,True,True,True,True,True,True,True,821.6,24.3,0,0
3,True,False,True,False,False,False,False,False,False,False,239.45,80.7,1,0
3,True,False,False,False,False,False,False,False,False,False,244.45,89.85,1,0
53,False,False,True,False,False,False,False,False,False,False,3357.9,61.1,1,0
4,False,False,True,False,False,False,False,False,False,False,129.6,29.05,1,0
48,True,False,False,False,False,False,False,False,False,False,4977.2,99.7,1,0
6,False,False,False,False,False,False,False,False,False,False,365.35,55.9,0,1
3,True,False,True,False,False,False,False,False,False,False,334.65,105.9,1,1
54,False,True,False,False,False,False,False,False,False,False,2424.05,46.0,0,0
1,False,False,False,False,False,False,False,False,False,False,43.95,43.95,0,1
62,False,False,False,False,False,False,False,False,False,False,4981.15,80.4,1,0
22,True,False,False,False,False,False,False,False,False,False,2090.25,100.05,1,0
1,False,False,False,False,False,False,False,False,False,False,45.1,45.1,1,1
51,True,False,False,False,False,False,False,False,False,False,4905.75,94.0,1,0
30,False,False,False,False,False,False,False,False,False,False,2038.7,68.95,1,0
56,False,False,False,False,False,False,False,False,False,False,4014.0,68.45,1,0
35,False,False,True,False,False,False,False,False,False,False,2441.7,69.0,1,0
64,False,False,True,False,False,False,False,False,False,False,2751.0,43.85,1,0
30,False,False,True,False,False,False,False,False,False,False,1307.8,44.5,1,0
25,False,True,False,True,True,True,True,True,True,True,383.65,18.7,1,0
41,True,False,False,False,False,False,False,False,False,False,2868.05,70.25,0,1
9,False,False,True,False,False,False,False,False,False,False,449.75,55.35,0,1
1,False,False,False,False,False,False,False,False,False,False,53.55,53.55,1,0
70,True,True,True,False,False,False,False,False,False,False,7882.5,114.6,1,0
57,False,True,False,True,True,True,True,True,True,True,1087.7,20.1,1,0
9,True,False,True,False,False,False,False,False,False,False,791.7,85.5,1,0
69,True,False,False,False,False,False,False,False,False,False,7493.05,108.75,1,0
43,True,False,True,False,False,False,False,False,False,False,4414.3,103.0,1,1
72,True,True,True,False,False,False,False,False,False,False,6841.3,97.85,1,0
44,False,True,False,True,True,True,True,True,True,True,819.95,19.55,0,0
72,True,True,False,False,False,False,False,False,False,False,6052.25,84.05,1,0
33,True,False,True,False,False,False,False,False,False,False,3361.05,103.75,1,1
54,True,False,False,False,False,False,False,False,False,False,4869.5,89.4,0,0
27,False,True,False,True,True,True,True,True,True,True,509.3,19.7,0,0
54,True,False,False,False,False,False,False,False,False,False,4308.25,79.85,1,0
3,True,False,False,False,False,False,False,False,False,False,221.1,74.45,0,0
53,False,False,False,False,False,False,False,False,False,False,3833.95,74.1,0,0
1,True,False,True,False,False,False,False,False,False,False,69.35,69.35,1,1
15,False,False,False,True,True,True,True,True,True,True,294.95,18.8,0,0
56,True,False,True,False,False,False,False,False,False,False,4092.85,73.85,1,1
5,False,False,False,False,False,False,False,False,False,False,316.9,64.4,0,0
48,False,False,False,False,False,False,False,False,False,False,2651.2,55.8,1,0
